Date,Open,High,Low,Close,Volume,SMA_20,SMA_50
51,52134.8125,52483.32421875,51711.8203125,-1.7264871635213441,-1.0340948621461876,-1.9085409604794208,-1.9423967573819685
52,51777.7265625,52945.05078125,50792.3125,-1.701443116408837,-0.5410789403764626,-1.8847217829394871,-1.9345991351434237
53,52273.53515625,52368.81640625,50671.7578125,-1.7235141900217488,-0.735498702830184,-1.8632075249969513,-1.9279891198172425
54,51854.64453125,52009.61328125,50926.29296875,-1.7499684119544818,-0.867514507963276,-1.8432750133212001,-1.919865614018355
55,51283.90625,51497.93359375,50561.77734375,-1.7783448433781042,-1.0314268439195364,-1.8242739673078616,-1.9135718088214055
56,50736.37109375,51684.1953125,50585.4453125,-1.7367895641729776,-1.2885097568659751,-1.8022095088150365,-1.9064553717407484
57,51565.21484375,51950.02734375,51306.171875,-1.7287604659201499,-1.2786769891079521,-1.779931339704618,-1.8990165294824644
58,51730.5390625,54938.17578125,50931.03125,-1.5906395487477816,-0.511450326045443,-1.7518515866312183,-1.8888541660903435
59,54519.36328125,57537.83984375,54484.19921875,-1.4637199461350836,0.13330930905045735,-1.720508097942101,-1.8791379362379346
60,57071.09765625,63913.1328125,56738.42578125,-1.1953474289181394,1.509885837965934,-1.678273998653433,-1.8634178414608609
61,62499.18359375,63585.64453125,60498.73046875,-1.2600413749917094,0.7804272029315537,-1.6437781896483605,-1.8494214785626812
62,61168.0625,63155.1015625,60802.52734375,-1.1985244812154492,-0.26016622409260837,-1.6077647619466113,-1.8339828476106925
63,62431.65234375,62458.69921875,61657.2890625,-1.2188667849561583,-0.9302301921310641,-1.5740429047204434,-1.8155619406233987
64,62031.578125,63230.2109375,61435.0234375,-1.1625360073568878,-0.8329828093220617,-1.5416143012096095,-1.7960379810668965
65,63137.00390625,68537.03125,62386.51953125,-0.9068593191935871,0.9931428157287685,-1.4959806255648953,-1.7705495745042017
66,68341.0546875,69170.625,59323.91015625,-1.1311484948287887,2.3142220437164815,-1.4665830878468462,-1.750099374538066
67,63776.05078125,67637.9296875,62848.671875,-1.0169736614932618,0.9141948892486614,-1.4317998795373685,-1.7280520715835344
68,66099.7421875,68029.921875,65655.53125,-0.9764321993296722,0.019536297745039618,-1.3955509529962096,-1.7048223098731488
69,66938.09375,70083.0546875,66230.453125,-0.9083607975138329,0.5216697243958216,-1.3547066967583208,-1.678849871534038
70,68299.2578125,68673.0546875,68053.125,-0.8985166553188684,-1.0239206602205797,-1.3145026133845765,-1.6530287822421985
71,68500.2578125,70005.203125,68239.9765625,-0.8727210952877635,-0.44527540258358916,-1.2721766429845536,-1.626752636439668
72,69020.546875,72850.7109375,67194.8828125,-0.7190035285399263,0.7894740261735881,-1.2234716048445582,-1.5973796305964645
73,72125.125,72825.65625,68728.8515625,-0.7508262802100705,0.6594639101821166,-1.1752500120558815,-1.5666658339186013
74,71482.1171875,73637.4765625,71334.09375,-0.6714839255718337,0.0698178875814134,-1.1217834898480354,-1.5347378265166687
75,73079.375,73750.0703125,68563.0234375,-0.7550204380224348,0.5377749020576669,-1.0710515620960706,-1.5046526415120944
76,71387.875,72357.1328125,65630.6953125,-0.8537059807708638,1.3076606083867859,-1.0272721581087971,-1.476344118339577
77,69392.484375,70046.2734375,64801.39453125,-1.0561784558917267,0.013478433529800445,-0.9939284972311165,-1.4537719623297087
78,65316.34375,68845.71875,64545.31640625,-0.9038776409111507,-0.07390154970447546,-0.9598818593235018,-1.4285367422542978
79,68371.3046875,68897.1328125,66594.2265625,-0.9455754851152494,0.11294772942326047,-0.9341945335605607,-1.4040292358650046
80,67556.1328125,68106.9296875,61536.1796875,-1.2246643637678163,1.1389056397266122,-0.9356479383781523,-1.3861387203288265
81,61930.15625,68115.2578125,60807.78515625,-0.9274966183527932,0.8337112631393274,-0.9191618304735563,-1.3621613990141126
82,67911.5859375,68199.9921875,64580.91796875,-1.047449299658872,-0.08362546474862767,-0.9116721867635735,-1.3401554726789995
83,65489.9296875,66623.75,62355.37109375,-1.1322596119985249,-0.21022362471788264,-0.9073785836614752,-1.3202684104918718
84,63802.72265625,65976.3984375,63038.4921875,-1.1182234398270015,-0.8952635005122759,-0.9051817612631573,-1.300214824953589
85,64070.75390625,67622.7578125,63825.8515625,-0.9611458269025768,-0.7938090485603054,-0.9078730477922246,-1.276928302191064
86,67234.09375,71162.59375,66414.8359375,-0.8262201453516749,-0.1568162230597085,-0.8927560400142044,-1.2506319577540606
87,69931.328125,71535.7421875,69335.609375,-0.8247828889848329,-0.4318534866470903,-0.883228065957822,-1.224379860446484
88,69991.8984375,71727.6875,68381.9296875,-0.8511521909249624,-0.23382294063695672,-0.8770172335943114,-1.1990484839142646
89,69452.7734375,71546.0234375,68895.5078125,-0.7872900352117451,-0.4990961742988004,-0.8710150771580542,-1.1736632581152204
90,70744.796875,70913.09375,69076.65625,-0.8294877273905301,-0.8750402920849373,-0.8675929262095102,-1.1500411633520393
91,69893.4453125,70355.4921875,69601.0625,-0.8417452222682297,-1.2080849513481133,-0.8660572785264715,-1.1284297313949043
92,69647.78125,71377.78125,69624.8671875,-0.7581375240379518,-1.0880046881498093,-0.8679973700769723,-1.1057959776173412
93,71333.484375,71342.09375,68110.6953125,-0.8389302889371012,-0.4785958695664874,-0.872365179719746,-1.0852314675637864
94,69705.0234375,69708.3828125,64586.59375,-1.0496489015629582,0.1723017367424263,-0.891112937654472,-1.0703531451561055
95,65446.671875,66914.3203125,64559.8984375,-1.0232128629543817,-0.49444550440314466,-0.9044087397032299,-1.0547547449941568
96,65975.6953125,69291.2578125,65113.796875,-0.8980233842912173,-0.49643913745463303,-0.906605801848706,-1.0387300572107068
97,68515.7578125,68725.7578125,66011.4765625,-0.9312617270909105,-0.5248608125853325,-0.9004129792917851,-1.023457570627506
98,67840.5703125,69629.6015625,67491.71875,-0.8788457804946208,-1.0914235068422875,-0.8991720096369005,-1.0073812436823217
99,68897.109375,70284.4296875,68851.6328125,-0.8557471556272456,-1.0405601280907988,-0.8947187157470894,-0.9903792429249041
100,69362.5546875,72715.359375,69064.2421875,-0.743394716939366,-0.3804206550537511,-0.8708594812518187,-0.9716392928213778
101,71632.5,71742.5078125,68212.921875,-0.866816931246209,-0.41473122133124085,-0.8678512489784629,-0.9549635921296761
102,69140.2421875,71093.4296875,67503.5625,-0.7950682422791361,-0.3369567023916731,-0.8553393050612231,-0.9373819247088269
103,70575.734375,71256.234375,69571.8125,-0.8211791088887003,-0.6726576637180259,-0.8399173005373226,-0.9198786203350388
104,70061.3828125,71222.7421875,65254.8359375,-0.9630426958034183,-0.09805841675656932,-0.832224121079178,-0.90461400232633
105,67188.375,67931.4296875,60919.10546875,-1.1301445432078048,0.2612918665041652,-0.8406023348898727,-0.8920403504908992
106,63836.23046875,65824.4296875,62205.8515625,-1.0352010898828694,0.10565996808976386,-0.850962691902768,-0.8784310861860899
107,65739.6484375,66878.6484375,62332.0703125,-1.149718117903853,-0.1199876228883965,-0.8670715528576268,-0.8671989456270465
108,63419.296875,64355.66796875,61716.40234375,-1.130620404669774,-0.15075655942864533,-0.8809263589723553,-0.858275591914082
109,63831.84765625,64486.36328125,59768.5859375,-1.2561634909558976,-0.18908592255566314,-0.9041710447798428,-0.8542494558525376
110,61275.31640625,64125.6875,60833.48046875,-1.1454324631518498,-0.43202328687862923,-0.9198341965862203,-0.8532812159415757
111,63510.75,65481.59765625,59651.390625,-1.1290502552848942,0.14003520981305087,-0.9340775177671622,-0.8507402780057334
112,63851.1015625,65442.45703125,63172.40234375,-1.0720584945085716,-0.9627505080235937,-0.9496403401824132,-0.8482871176393179
113,64992.81640625,65723.2421875,64277.72265625,-1.0754158325304974,-1.069269109906947,-0.9613642543675677,-0.8455044865131259
114,64935.6328125,67233.9609375,64548.1796875,-0.9807803350785111,-0.7495685889928221,-0.9579500534348183,-0.8419788285618067
115,66839.890625,67199.2421875,65864.8671875,-1.0020942860238833,-0.9128596480927854,-0.9569030871810527,-0.843826176233766
116,66408.71875,67075.3671875,63589.87109375,-1.1075916115047446,-0.667589509411145,-0.9672925590889462,-0.84336922481124
117,64275.01953125,65275.20703125,62783.6328125,-1.0974493788573838,-0.5903317739225976,-0.9755314126710172,-0.844930275694859
118,64485.37109375,64789.65625,63322.3984375,-1.1334204431502637,-0.9199148379220418,-0.9881521058996104,-0.8479755003260994
119,63750.98828125,63898.36328125,62424.71875,-1.1500682436136758,-1.1093902329021423,-1.0027432522589297,-0.8526640900606183
120,63423.515625,64321.484375,62793.59765625,-1.1652170804718849,-1.199673694380517,-1.023655351646862,-0.8578374882977899
121,63106.36328125,64174.87890625,61795.45703125,-1.1291715419258108,-0.8172733042753525,-1.0366617405150786,-0.8628120596273934
122,63839.41796875,64703.33203125,59120.06640625,-1.2878485136175368,-0.35659917260124385,-1.0610916211983645,-0.8738463939046487
123,60609.49609375,60780.5,56555.29296875,-1.4058482285333551,0.0791606633140247,-1.090076947240998,-0.8865523706229846
124,58253.703125,59602.296875,56937.203125,-1.3627939857230256,-0.5674715522964638,-1.1098948597747142,-0.899962256432028
125,59122.30078125,63320.50390625,58848.3125,-1.1762796988249569,-0.5485507161218813,-1.1121820380823417,-0.9081337541564045
126,62891.03125,64494.95703125,62599.3515625,-1.1266781052409396,-1.0645890278448895,-1.1167170665736226,-0.9134288094856952
127,63892.453125,64610.890625,62955.3046875,-1.119762058554035,-1.160149745476353,-1.1152319767714887,-0.9146621907138559
128,64038.3125,65494.90234375,62746.23828125,-1.162804501547625,-0.7324965239948183,-1.1168275228847486,-0.9196847989965553
129,63162.76171875,64390.45703125,62285.98046875,-1.2037645670460524,-0.8462657875142725,-1.1142298144668095,-0.9246930960045244
130,62332.640625,62986.0859375,60877.12890625,-1.260558439092459,-0.8397928225268793,-1.1199372545153672,-0.9253893616587802
131,61191.19921875,63404.9140625,60648.07421875,-1.168350221975753,-0.8658930911074473,-1.1218855741883669,-0.9300613887381692
132,63055.19140625,63446.7421875,60208.78125,-1.2801271777980399,-0.7692098365682674,-1.132200705297176,-0.9345748248300065
133,60793.35546875,61451.15234375,60492.625,-1.2800809457291737,-1.343264956703968,-1.1423471023554328,-0.9374422316850942
134,60793.50390625,61818.15625,60632.6015625,-1.2476606590769064,-1.3449840598391896,-1.155577856204992,-0.9399530273897042
135,61451.21875,63422.66015625,60769.83984375,-1.1757046028386016,-0.7657469885341931,-1.1641846929065742,-0.9441149929829737
136,62900.7734375,63092.125,61123.765625,-1.2424909852675052,-0.7535325558944573,-1.1708724111391315,-0.9521897263778343
137,61553.98828125,66454.453125,61330.41015625,-1.0090163293389671,-0.2754276215215803,-1.1664882890996546,-0.9557634475483548
138,66256.109375,66712.4296875,64613.0546875,-1.0603151621373412,-0.6142889899776234,-1.1628640504757886,-0.9598207464669108
139,65231.296875,67459.4609375,65119.31640625,-0.9701732670274463,-0.759904832903705,-1.1539456479561672,-0.9633682765787985
140,67066.2109375,67387.328125,66663.5,-0.9756735291451831,-1.2252689459964985,-1.1445489114946588,-0.9662039577317746
141,66937.9296875,67694.296875,65937.1796875,-1.0084777934405433,-1.1209714412585061,-1.1385654457469223,-0.969438200756648
142,66278.7421875,71483.5625,66086.171875,-0.7524651006595839,-0.10951444214645507,-1.1120234884911064,-0.9693281682919853
143,71443.0625,71946.4609375,69191.125,-0.8174194164599061,0.017170741678466914,-1.0828517734171272,-0.9689109049535799
144,70135.3203125,70623.6953125,68977.6953125,-0.867642918418001,-0.5637405752703402,-1.0583043590865797,-0.965380391525202
145,69121.3046875,70041.2734375,66356.953125,-0.9267097059839757,-0.1898903527421307,-1.045931775397963,-0.9635084437700913
146,67928.1328125,69220.296875,66622.671875,-0.8971687680558597,-0.7119652722458388,-1.0345537108745941,-0.9634918661057591
147,68526.921875,69579.3203125,68515.8203125,-0.8605313042766043,-1.276217064048188,-1.021702189081249,-0.962119852377277
148,69264.2890625,69506.2265625,68183.890625,-0.8975653192741673,-1.2698295841192981,-1.0085527958275913,-0.9624829700171053
149,68512.1796875,70597.8828125,68232.5,-0.8541624982709644,-0.848721920632143,-0.9912210613334146,-0.9624522311700682
150,69392.1953125,69514.640625,67227.15625,-0.9085526896155701,-0.5670418169992062,-0.9737701629112951,-0.9656559304675392
151,68296.3515625,68852.4609375,67101.4921875,-0.9441146291149276,-0.8143476313037553,-0.9626535474598341,-0.9671553348035541
152,67576.0859375,69500.5390625,67118.078125,-0.9051469916889726,-0.6991212256661672,-0.9440636774141842,-0.9692906190192438
153,68362.515625,68999.5625,66633.421875,-0.9484070542535848,-0.786381762257986,-0.9276207431779927,-0.9717585596979736
154,67489.609375,67839.765625,67386.1953125,-0.9377342167321665,-1.4337466806933092,-0.9122559519161331,-0.9712676311929381
155,67710.2734375,68409.1640625,67315.5234375,-0.9355224281321031,-1.208892974774789,-0.9003487750025866,-0.9674923927152732
156,67753.8984375,70230.8203125,67589.8359375,-0.8833683987795152,-0.5802384638931462,-0.8825450550712953,-0.9645471744013221
157,68804.5703125,71047.40625,68564.640625,-0.7960644563153725,-0.549468637450562,-0.8719878368711452,-0.9576870757405064
158,70568.3515625,71735.4140625,70390.7109375,-0.7705586688330602,-0.5634030458601724,-0.8576229830603278,-0.9507026746156042
159,71082.84375,71625.734375,70119.125,-0.7866853429637306,-0.8753568562265782,-0.8485264579914051,-0.941595837152485
160,70759.1875,71907.8515625,68507.2578125,-0.8567360189579718,-0.4245375920246252,-0.8426300588219557,-0.9359957648068425
161,69324.1796875,69533.3203125,69210.7421875,-0.858558993924475,-1.326000855797852,-0.83519774345265,-0.930748832733564
162,69297.4921875,69817.5234375,69160.84375,-0.8416121358105731,-1.355937974579854,-0.8396172617626919,-0.926278683182183
163,69644.3125,70146.0703125,69232.421875,-0.8483326150429855,-1.0655255303507771,-0.8411498023225484,-0.9218737711301417
164,69508.078125,69549.4140625,66123.6015625,-0.9562997775752383,-0.3863942996849097,-0.8455450198605474,-0.9213989024719464
165,67321.375,69977.890625,66902.453125,-0.911277866963628,-0.49403756252422865,-0.8447799770860732,-0.9196372648517476
166,68243.1015625,68365.78125,66304.5625,-0.9848054266641434,-0.7219190223599679,-0.8491246175633945,-0.9172554845008579
167,66747.5703125,67294.6484375,65056.89453125,-1.0217133190303227,-0.7856992361518312,-0.8571153136560574,-0.9157863724881009
168,66006.7421875,66402.1875,65871.7734375,-1.0128042639520893,-1.3317945860226552,-0.8628283541982503,-0.9134466854460566
169,66189.359375,66894.84375,66018.25,-0.9906167396887283,-1.3663350910173284,-0.8695931559373911,-0.9103536790181653
170,66636.515625,67188.3203125,65094.96484375,-0.9979829203683167,-0.6787025227784296,-0.8740267138410679,-0.9071097062776703
171,66490.9765625,66556.703125,64066.95703125,-1.064813407030281,-0.2891546527975249,-0.88001042892585,-0.9058613008376525
172,65146.66015625,65695.3515625,64693.30078125,-1.0737493502155118,-1.044733433529228,-0.8883689930593875,-0.9017082507107601
173,64960.296875,66438.9609375,64547.84765625,-1.0802682653652524,-0.8581731641737664,-0.8949060925367308,-0.8953927196929676
174,64837.98828125,65007.546875,63378.89453125,-1.1165399348255713,-0.8356814894841692,-0.9037704944062441,-0.8906159358836486
175,64113.86328125,64475.46875,63929.7578125,-1.108795966570688,-1.5070643058576756,-0.9123606351156689,-0.8893069007695066
176,64248.96484375,64491.703125,63180.796875,-1.1618711553874617,-1.4531121314390913,-0.9261675781075609,-0.8899895680861569
177,63173.3515625,63292.52734375,58601.69921875,-1.3056482470102282,-0.13823314936788958,-0.951430503449519,-0.8935953489135481
178,60266.28125,62258.26171875,60239.75,-1.2300191592923009,-0.7118046302584535,-0.974208535796709,-0.8948991645774669
179,61789.67578125,62434.13671875,60695.1875,-1.2792110477639398,-0.9870684381067234,-0.9986257961895411,-0.8963626593961308
180,60811.2265625,62293.86328125,60585.33203125,-1.2399153367446922,-1.039457682131301,-1.0176221431585621,-0.8959622288785025
181,61612.8046875,62126.09765625,59985.40234375,-1.303532597900652,-0.8864692317585737,-1.0396819793261602,-0.8985844679128245
182,60319.875,61097.62109375,60300.96484375,-1.275442457112686,-1.392164137100584,-1.0611893804999466,-0.898493594695351
183,60888.4453125,62892.828125,60632.94921875,-1.1867554213749336,-1.1997395411507557,-1.0779668962814473,-0.8966832859832428
184,62673.60546875,63777.2265625,62495.51171875,-1.1781543221696495,-0.8652746918281589,-1.0889654698216698,-0.8953350168133607
185,62844.41015625,63203.359375,61752.74609375,-1.2189079875949385,-1.0838655581679117,-1.104216419542518,-0.8961730669004951
186,62034.33203125,62187.703125,59419.38671875,-1.310773236267713,-0.6889666300424985,-1.1203764713107807,-0.8974975915117774
187,60147.13671875,60399.67578125,56777.8046875,-1.4690517223449444,-0.22056399523478543,-1.1425535438391634,-0.9064212604179978
188,57022.80859375,57497.15234375,53717.375,-1.484666942123807,0.3660411561361561,-1.1659464221606144,-0.9146527461730847
189,56659.07421875,58472.546875,56038.9609375,-1.403395607608027,-1.0650066350211125,-1.1864101847712027,-0.9230563011797074
190,58239.4296875,58371.12109375,55793.32421875,-1.5249402969758972,-1.0673485057069656,-1.2125344161669438,-0.9337108613544883
191,55849.57421875,58131.3359375,54321.01953125,-1.482551293014231,-0.2774424794324177,-1.2332440251043273,-0.9429068384721749
192,56704.59765625,58239.1953125,56316.875,-1.4179701222383554,-0.7673779035197197,-1.2503089785497783,-0.955816163620379
193,58033.8828125,59359.43359375,57178.4140625,-1.4311787597211372,-0.8362123150143402,-1.2677055790353122,-0.9677217370841397
194,57729.890625,59299.43359375,57120.37890625,-1.4508672375506853,-0.7320905219344278,-1.2842800577427411,-0.9790349986312319
195,57341.1953125,58532.5546875,56590.17578125,-1.423405582083832,-0.8596657457427678,-1.299877020153443,-0.9886697998069375
196,57908.73828125,59787.078125,57796.44140625,-1.3574200396762912,-1.2101480313993482,-1.3095714746370828,-0.9975976562806985
197,59225.25,61329.52734375,59225.25,-1.280374006751484,-0.9986865870511258,-1.3083184888545862,-1.0057416759073146
198,60815.45703125,64870.15234375,60704.9296875,-1.078213356295944,-0.3461692441552003,-1.300792624143812,-1.0092458481850335
199,64784.41796875,65354.33984375,62487.96875,-1.066972386614443,-0.2013336543992869,-1.2902707638546815,-1.0133738892280022
200,65091.83203125,66066.734375,63896.0859375,-1.1154210800710875,-0.575149185126154,-1.284098885609576,-1.0173866783560852
201,64104.73828125,65104.66015625,63246.1640625,-1.1225880179434287,-0.7924656778141982,-1.2751284483665506,-1.0208486672697425
202,63972.32421875,67442.640625,63329.34375,-0.9870953648701561,-0.3910105651627907,-1.2608334664677723,-1.0224382844183144
203,66709.921875,67610.734375,66299.6171875,-0.9646381857783459,-1.129996407191775,-1.2498218698618695,-1.0227531324624048
204,67164.9140625,68372.90625,65842.296875,-0.9155695183438104,-0.8166040610870353,-1.236804069028881,-1.0223231863477558
205,68152.9765625,68480.0625,66611.296875,-0.9437602477334937,-0.1589142493228034,-1.2231634530260642,-1.0224829818238206
206,67584.8046875,67779.015625,65484.4609375,-1.0258444155269952,-0.44849495641726367,-1.2090379340092021,-1.0252467013546676
207,65927.859375,67113.984375,65146.99609375,-1.053355011217376,-0.7829422644471428,-1.1884295175527184,-1.0302375689260534
208,65375.875,66112.421875,63473.47265625,-1.0332945490010936,-0.3370734690898555,-1.1660524575341271,-1.0353340637611228
209,65771.8125,68207.6015625,65743.765625,-0.9275763154756921,-0.6588744552449566,-1.142463427677013,-1.0380670369403315
210,67911.8125,69398.5078125,66705.21875,-0.9324653083983789,-0.48606298517562035,-1.1130911209499839,-1.0395360176225652
211,67808.65625,68301.8515625,67085.828125,-0.9105509208766035,-1.1705513803317784,-1.0847338557450195,-1.0405445459857539
212,68259.0546875,69987.5390625,66532.59375,-0.9816600984642981,-0.2357318697869928,-1.0631035218179496,-1.0432611666386702
213,66819.0546875,66987.671875,65323.19140625,-1.0123082847697769,-0.6222068753466102,-1.0423377640959122,-1.0464419318744846
214,66201.2734375,66810.2109375,64532.046875,-1.0906381764438076,-0.6258127832496176,-1.024479190014626,-1.0490477996210112
215,64625.83984375,65593.2421875,62248.94140625,-1.0540796360289764,-0.22771999967185655,-1.006169632347359,-1.051817838026176
216,65353.5,65523.22265625,61184.89453125,-1.249311085903541,-0.1419850846732403,-1.00081006542661,-1.0569486626600175
217,61414.80859375,62148.37109375,59836.52734375,-1.2857073304782942,-0.6068905037434857,-1.0010744681835173,-1.0620695624586032
218,60676.09375,61062.98828125,57210.8046875,-1.4126342837965022,-0.6066484836102365,-1.0176535883959454,-1.069825380315454
219,58110.296875,58268.828125,49121.23828125,-1.6169322485989113,2.5686385106176184,-1.0449181819487392,-1.0819745156152958
220,53991.34765625,57059.91796875,53973.2734375,-1.515768744335106,0.11454723539939513,-1.0647656601021125,-1.092018415123163
